Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
84,subhenaz_33.562286_73.128429,Subh-e-Naz,"Subh-e-Naz
4.9(40)
Psychologist · Main PWD Rd, near Bahria Town
Open ⋅ Closes 8 PM · +92 334 8754314",Psychologist,Open,33.5622862,73.1284289,https://www.google.com/maps/place/Subh-e-Naz/data=!4m7!3m6!1s0x38dfed077f8f529b:0x3a0fe8614bf2c831!8m2!3d33.5622862!4d73.1284289!16s%2Fg%2F11fjzbt21p!19sChIJm1KPfwft3zgRMcjyS2HoDzo?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
85,horiyasheikh_33.711561_73.039804,Horiya Sheikh,"Horiya Sheikh
5.0(9)
Mental health clinic · Basement Hyzer, Dental Clinic, Ayub Market, G1, Center Plaza N-14
Open ⋅ Closes 8 PM · +92 334 0016172",Mental health clinic,Open,33.7115606,73.039804,https://www.google.com/maps/place/Horiya+Sheikh/data=!4m7!3m6!1s0x38dfbfdd8a23b985:0x3041933ce2920288!8m2!3d33.7115606!4d73.039804!16s%2Fg%2F11vlz6ytfp!19sChIJhbkjit2_3zgRiAKS4jyTQTA?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
86,islamabadnewsochaddi_33.564409_73.139882,Islamabad New Soch Addiction And Rehabilitation Centre,"Islamabad New Soch Addiction And Rehabilitation Centre
5.0(14)
Mental health clinic · Street 20 Main PWD Rd
Open 24 hours · +92 316 5551124",Mental health clinic,Open 24 hours,33.5644087,73.1398824,https://www.google.com/maps/place/Islamabad+New+Soch+Addiction+And+Rehabilitation+Centre/data=!4m7!3m6!1s0x38dfed548fc5fdad:0xdc2d083c9841cef5!8m2!3d33.5644087!4d73.1398824!16s%2Fg%2F11v653wfsk!19sChIJrf3Fj1Tt3zgR9c5BmDwILdw?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
87,healinghousepsychiat_33.640596_73.054772,"Healing House Psychiatric Clinic,Drug Detoxification and Rehabilitation Centre","Healing House Psychiatric Clinic,Drug Detoxification and Rehabilitation Centre
4.9(78)
Rehabilitation center ·  · House 230, near Holy Family Hospital
Open 24 hours · +92 337 4806917",Rehabilitation center,Open 24 hours,33.6405961,73.0547715,"https://www.google.com/maps/place/Healing+House+Psychiatric+Clinic,Drug+Detoxification+and+Rehabilitation+Centre/data=!4m7!3m6!1s0x38df959bbfd92a13:0x90bd3fe03754fd9e!8m2!3d33.6405961!4d73.0547715!16s%2Fg%2F11rspsznr3!19sChIJEyrZv5uV3zgRnv1UN-A_vZA?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
88,therealhealth_33.696894_73.051305,The Real Health,"The Real Health
4.8(68)
Rehabilitation center ·  · Second floor. Doctor plaza, IDC Building, G8 Markaz, Markaz Rd
Open 24 hours · +92 333 5303130",Rehabilitation center,Open 24 hours,33.6968941,73.0513054,https://www.google.com/maps/place/The+Real+Health/data=!4m7!3m6!1s0x38dfbf0a1d6d75c5:0xe2e0c100385d126c!8m2!3d33.6968941!4d73.0513054!16s%2Fg%2F11q83ynbhn!19sChIJxXVtHQq_3zgRbBJdOADB4OI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
89,drasadtamizuddinniza_33.710747_73.040610,Dr Asad Tamizuddin Nizami - Nizami Health Care Islamabad,"Dr Asad Tamizuddin Nizami - Nizami Health Care Islamabad
4.6(9)
Mental health service · P26R+76X
Closed ⋅ Opens 4 PM Fri · +92 332 6060000",Mental health service,Closed,33.710747,73.0406098,https://www.google.com/maps/place/Dr+Asad+Tamizuddin+Nizami+-+Nizami+Health+Care+Islamabad/data=!4m7!3m6!1s0x38dfbfe1e9daee19:0x655285179b1968f6!8m2!3d33.710747!4d73.0406098!16s%2Fg%2F11jcn0y1dl!19sChIJGe7a6eG_3zgR9mgZmxeFUmU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
90,drasadhussainconsult_33.624650_72.973066,"Dr Asad Hussain Consultant Psychiatrist, Head of Department and Director of Clinical Informatics","Dr Asad Hussain Consultant Psychiatrist, Head of Department and Director of Clinical Informatics
5.0(1)
Mental health service · Quaid-e-Azam International Hospital
Open ⋅ Closes 6 PM · +92 334 5563766",Mental health service,Open,33.6246497,72.9730664,"https://www.google.com/maps/place/Dr+Asad+Hussain+Consultant+Psychiatrist,+Head+of+Department+and+Director+of+Clinical+Informatics/data=!4m7!3m6!1s0x38df97d8658c0edd:0x605f544140dffdbd!8m2!3d33.6246497!4d72.9730664!16s%2Fg%2F11w3xt2nj5!19sChIJ3Q6MZdiX3zgRvf3fQEFUX2A?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
91,bestrehabcenterinisl_33.693005_73.037870,Best Rehab Center in islamabad Healing Hub Rehab Pakistan,"Best Rehab Center in islamabad Healing Hub Rehab Pakistan
5.0(33)
Mental health clinic ·  · House 193 Street 74
Open 24 hours · +92 340 4638238",Mental health clinic,Open 24 hours,33.6930047,73.0378704,https://www.google.com/maps/place/Best+Rehab+Center+in+islamabad+Healing+Hub+Rehab+Pakistan/data=!4m7!3m6!1s0x38dfeb2d72cc2603:0xbbd87223bcf91739!8m2!3d33.6930047!4d73.0378704!16s%2Fg%2F11sdq3zt9c!19sChIJAybMci3r3zgRORf5vCNy2Ls?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
92,kiranaamirclinicalps_33.663053_73.080783,Kiran Aamir - Clinical Psychologist,"Kiran Aamir - Clinical Psychologist
4.9(35)
Psychologist ·  · Suit # 992, Street 92
Open 24 hours · +92 300 9823852",Psychologist,Open 24 hours,33.6630531,73.0807827,https://www.google.com/maps/place/Kiran+Aamir+-+Clinical+Psychologist/data=!4m7!3m6!1s0x38df95c336906265:0x835a7106e243b104!8m2!3d33.6630531!4d73.0807827!16s%2Fg%2F11fkwd0tny!19sChIJZWKQNsOV3zgRBLFD4gZxWoM?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
93,edenhealthservices_33.618903_73.157360,Eden Health Services,"Eden Health Services
5.0(15)
Rehabilitation center · Plot no 79/c, near Ali Akbar chowk
Open 24 hours · +92 331 3331925",Rehabilitation center,Open 24 hours,33.6189031,73.1573601,https://www.google.com/maps/place/Eden+Health+Services/data=!4m7!3m6!1s0x38dfebff8c588be5:0x4e5ee6779b23a8ee!8m2!3d33.6189031!4d73.1573601!16s%2Fg%2F11rpvnzn75!19sChIJ5YtYjP_r3zgR7qgjm3fmXk4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
94,mentalhealthislamaba_33.648415_73.040688,Mental Health Islamabad,"Mental Health Islamabad
No reviews
Psychologist · Basement # 10, Makkah Plaza
Closed ⋅ Opens 3 PM Fri · +92 301 9554158",Psychologist,Closed,33.6484153,73.0406876,https://www.google.com/maps/place/Mental+Health+Islamabad/data=!4m7!3m6!1s0x38df95ffbd71f8af:0x345282b4c7c5b3b7!8m2!3d33.6484153!4d73.0406876!16s%2Fg%2F11rs9pft5s!19sChIJr_hxvf-V3zgRt7PFx7SCUjQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
95,muhammadrehabilatati_33.630032_73.114522,Muhammad Rehabilatation Centre,"Muhammad Rehabilatation Centre
5.0(1)
Mental health service · Main Ghouri Garden Gulzar Marriage Hall, Islamabad Near Khanna Pull, Lehtrar Road, Islamabad Private Sector
Open 24 hours · +92 315 1447967",Mental health service,Open 24 hours,33.6300315,73.1145222,https://www.google.com/maps/place/Muhammad+Rehabilatation+Centre/data=!4m7!3m6!1s0x38dfeb31d89fbf1f:0x257430ac1dffbbc8!8m2!3d33.6300315!4d73.1145222!16s%2Fg%2F11k4qw9hh3!19sChIJH7-f2DHr3zgRyLv_HawwdCU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
96,sairaalicounsellorps_33.536729_73.156624,Saira Ali - Counsellor Psychologist | Psychotherapist & Certified Life Coach.,"Saira Ali - Counsellor Psychologist | Psychotherapist & Certified Life Coach.
4.8(323)
Psychologist ·  · 3A / 53, south commercial
Open 24 hours · +92 333 3111534",Psychologist,Open 24 hours,33.5367292,73.1566236,https://www.google.com/maps/place/Saira+Ali+-+Counsellor+Psychologist+%7C+Psychotherapist+%26+Certified+Life+Coach./data=!4m7!3m6!1s0x38dfed3ec29dfe23:0xf4dcb0afd3c562a3!8m2!3d33.5367292!4d73.1566236!16s%2Fg%2F11mw6w8yfz!19sChIJI_6dwj7t3zgRo2LF06-w3PQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
97,clinicalpsychologist_33.559524_73.107182,clinical psychologist Saima Batool,"clinical psychologist Saima Batool
5.0(5)
Mental health service
Open 24 hours",Mental health service,Open 24 hours,33.5595243,73.1071822,https://www.google.com/maps/place/clinical+psychologist+Saima+Batool/data=!4m7!3m6!1s0x38dfeb071586f785:0x5303cb106b409bd6!8m2!3d33.5595243!4d73.1071822!16s%2Fg%2F11v3x9w2nv!19sChIJhfeGFQfr3zgR1ptAaxDLA1M?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
98,wellnesspsychologica_33.515506_73.084393,Wellness Psychological and Rehabilitation Center,"Wellness Psychological and Rehabilitation Center
5.0(25)
Rehabilitation center · Shop # LG-6B Paradigm Heights Eiffel tower Commercial
Open ⋅ Closes 7 PM · +92 311 5332674",Rehabilitation center,Open,33.5155058,73.0843926,https://www.google.com/maps/place/Wellness+Psychological+and+Rehabilitation+Center/data=!4m7!3m6!1s0x38df9328ea226c45:0xa8745198f40fe714!8m2!3d33.5155058!4d73.0843926!16s%2Fg%2F11sgz5yn74!19sChIJRWwi6iiT3zgRFOcP9JhRdKg?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
99,integratedhealthserv_33.696450_73.050915,Integrated Health Services (IHS),"Integrated Health Services (IHS)
4.6(66)
Hospital
Open 24 hours · +92 51 111 362 867",Hospital,Open 24 hours,33.6964496,73.0509147,https://www.google.com/maps/place/Integrated+Health+Services+%28IHS%29/data=!4m7!3m6!1s0x38dfbfc894e8029b:0xfa1b648aa4daf439!8m2!3d33.6964496!4d73.0509147!16s%2Fg%2F11dxq_v0jq!19sChIJmwLolMi_3zgROfTapIpkG_o?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
100,houseofwellness_33.530553_73.132655,House of Wellness,"House of Wellness
4.8(80)
Mental health service ·  · East، 3rd Floor, 8th Plaza, Sector A Jinnah Boulevard، G T Road،
Open ⋅ Closes 6 PM · +92 335 5555469",Mental health service,Open,33.5305531,73.1326549,https://www.google.com/maps/place/House+of+Wellness/data=!4m7!3m6!1s0x38dfecf8156ab493:0xaddf9319798de0f3!8m2!3d33.5305531!4d73.1326549!16s%2Fg%2F11f4262ww7!19sChIJk7RqFfjs3zgR8-CNeRmT360?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
101,rawalrehabilitationc_33.631837_73.136245,"Rawal Rehabilitation Center & Carring House Islamabad, Pakistan","Rawal Rehabilitation Center & Carring House Islamabad, Pakistan
5.0(19)
Mental health clinic · 56 B, Street 05 Ghouri Garden Main Rd
Open 24 hours · +92 333 1179900",Mental health clinic,Open 24 hours,33.6318372,73.1362453,"https://www.google.com/maps/place/Rawal+Rehabilitation+Center+%26+Carring+House+Islamabad,+Pakistan/data=!4m7!3m6!1s0x38dfeb0056759b7f:0x912a9080ce1eff8d!8m2!3d33.6318372!4d73.1362453!16s%2Fg%2F11y3bts1jx!19sChIJf5t1VgDr3zgRjf8ezoCQKpE?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
102,departmentofpsychiat_33.711750_73.070618,Department of Psychiatry Federal Government Polyclinic,"Department of Psychiatry Federal Government Polyclinic
5.0(1)
Mental health service · P36C+M5V
Closed ⋅ Opens 9 AM Fri · +92 51 9252470",Mental health service,Closed,33.7117501,73.0706179,https://www.google.com/maps/place/Department+of+Psychiatry+Federal+Government+Polyclinic/data=!4m7!3m6!1s0x38dfbf06701ffdad:0x52c571d8a5b406c9!8m2!3d33.7117501!4d73.0706179!16s%2Fg%2F11s3d5dbs0!19sChIJrf0fcAa_3zgRyQa0pdhxxVI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
103,clinicalpsychologist_33.667697_73.075207,Clinical Psychologist Laiba,"Clinical Psychologist Laiba
5.0(34)
Psychologist · galleria
+92 310 5000459",Psychologist,N/A,33.6676974,73.0752068,https://www.google.com/maps/place/Clinical+Psychologist+Laiba/data=!4m7!3m6!1s0x38df959c73713193:0xd17cf0eafc27ccfe!8m2!3d33.6676974!4d73.0752068!16s%2Fg%2F11l2xz7kx6!19sChIJkzFxc5yV3zgR_swn_OrwfNE?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
104,psysobiakhateebfamil_30.362957_68.996698,Psy Sobia Khateeb Family Clinic,"Psy Sobia Khateeb Family Clinic
4.9(19)
Mental health service
Open 24 hours · +92 336 1057339",Mental health service,Open 24 hours,30.3629572,68.9966984,https://www.google.com/maps/place/Psy+Sobia+Khateeb+Family+Clinic/data=!4m7!3m6!1s0x38dff3c1f2229831:0x69bc3a48fd124f47!8m2!3d30.3629572!4d68.9966984!16s%2Fg%2F11rx33by4y!19sChIJMZgi8sHz3zgRR08S_Ug6vGk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
105,healthrehabclinic_33.629133_73.113556,Health Rehab Clinic,"Health Rehab Clinic
5.0(17)
Mental health service · J4H7+MC3, Khanna Pul
Open 24 hours · +92 312 0786641",Mental health service,Open 24 hours,33.6291327,73.1135555,https://www.google.com/maps/place/Health+Rehab+Clinic/data=!4m7!3m6!1s0x38dfeb00269c44f9:0x8e03f2d0ed81ff47!8m2!3d33.6291327!4d73.1135555!16s%2Fg%2F11m5trplbr!19sChIJ-UScJgDr3zgRR_-B7dDyA44?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
106,drmiqbalkhanpsychiat_33.708044_73.152912,Dr. M. Iqbal Khan Psychiatrist - HDRC,"Dr. M. Iqbal Khan Psychiatrist - HDRC
5.0(4)
Psychiatrist · Main Jinnah Rd, opposite to Shami Property Dealers, near Al-Farooq Masjid
Open ⋅ Closes 9 PM · +92 346 1947599",Psychiatrist,Open,33.7080444,73.1529122,https://www.google.com/maps/place/Dr.+M.+Iqbal+Khan+Psychiatrist+-+HDRC/data=!4m7!3m6!1s0x38dfc152dc5a6829:0x59ca00497116e480!8m2!3d33.7080444!4d73.1529122!16s%2Fg%2F11kr6_msqk!19sChIJKWha3FLB3zgRgOQWcUkAylk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
107,psychologicalwellbei_33.620653_73.086234,"Psychological Wellbeing Islamabad | Psychologist and Counselors | Individuals, Couples and Relationship Counseling","Psychological Wellbeing Islamabad | Psychologist and Counselors | Individuals, Couples and Relationship Counseling
5.0(50)
Psychologist
Open 24 hours · +92 302 1900145",Psychologist,Open 24 hours,33.6206526,73.0862337,"https://www.google.com/maps/place/Psychological+Wellbeing+Islamabad+%7C+Psychologist+and+Counselors+%7C+Individuals,+Couples+and+Relationship+Counseling/data=!4m7!3m6!1s0x858151eb951377bb:0x73a56b47a6082d2c!8m2!3d33.6206526!4d73.0862337!16s%2Fg%2F11vzy2wkzm!19sChIJu3cTletRgYURLC0IpkdrpXM?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
108,drsyedazharalinewlif_33.565005_73.140663,Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad,"Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad
5.0(17)
Psychiatrist · House 106 Street 19 Pakistan Town Phase 2, Street Number 19
+92 323 8999561",Psychiatrist,N/A,33.5650048,73.1406627,https://www.google.com/maps/place/Dr.+Syed+Azhar+Ali+-New+Life+Rehab+Psychiatrist+Consultant+in+Islamabad/data=!4m7!3m6!1s0x38dfedb8a9e119a3:0xb8159f2e2e23c15!8m2!3d33.5650048!4d73.1406627!16s%2Fg%2F11t6_sq4fy!19sChIJoxnhqbjt3zgRFTzi4vJZgQs?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
109,psychologicalcounsel_33.641518_73.061425,Psychological counseling center,"Psychological counseling center
5.0(481)
Psychologist ·  · 817, F block, main Holy Family Hospital Road, opposite Punjab College for Women
Closed ⋅ Opens 6 PM · +92 301 5385510",Psychologist,Closed,33.6415177,73.0614246,https://www.google.com/maps/place/Psychological+counseling+center/data=!4m7!3m6!1s0x38df95b5f6fe8d0d:0x11c0fe0ed39e6f22!8m2!3d33.6415177!4d73.0614246!16s%2Fg%2F11fktgkkm7!19sChIJDY3-9rWV3zgRIm-e0w7-wBE?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
110,hrchayatrehabclinici_33.718884_73.172027,HRC Hayat Rehab Clinic Islamabad,"HRC Hayat Rehab Clinic Islamabad
4.9(176)
Mental health clinic ·  · Bilal St
Open 24 hours · +92 331 5500090",Mental health clinic,Open 24 hours,33.7188839,73.1720265,https://www.google.com/maps/place/HRC+Hayat+Rehab+Clinic+Islamabad/data=!4m7!3m6!1s0x38dfc19bfff5aa3b:0x57e07ebc5111cc21!8m2!3d33.7188839!4d73.1720265!16s%2Fg%2F11q1t258zl!19sChIJO6r1_5vB3zgRIcwRUbx-4Fc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
111,theeclecticcounselin_33.698987_73.048552,The Eclectic Counseling Center Islamabad,"The Eclectic Counseling Center Islamabad
4.9(11)
Psychologist · Allah Dad Plaza, Flat No 8 block 19
+92 333 4215688",Psychologist,N/A,33.6989867,73.0485523,https://www.google.com/maps/place/The+Eclectic+Counseling+Center+Islamabad/data=!4m7!3m6!1s0x38dfbf1a8548262f:0xbb3a27ee50be25ea!8m2!3d33.6989867!4d73.0485523!16s%2Fg%2F11rs064v8v!19sChIJLyZIhRq_3zgR6iW-UO4nOrs?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
112,msbhealingclinic_33.529488_73.163284,MSB Healing clinic,"MSB Healing clinic
5.0(1)
Psychologist · G5H7+Q8V",Psychologist,N/A,33.529488,73.1632837,https://www.google.com/maps/place/MSB+Healing+clinic/data=!4m7!3m6!1s0x38dfede1985918bd:0x97945660525a4d27!8m2!3d33.529488!4d73.1632837!16s%2Fg%2F11r9mdvlmp!19sChIJvRhZmOHt3zgRJ01aUmBWlJc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
113,drammadhassanconsult_33.598162_73.045467,Dr Ammad Hassan Consultant Psychiatrist,"Dr Ammad Hassan Consultant Psychiatrist
5.0(32)
Mental health clinic ·  · Mehfooz, Medics, Road
Closed ⋅ Opens 5:30 PM · +92 334 2958727",Mental health clinic,Closed,33.5981618,73.0454672,https://www.google.com/maps/place/Dr+Ammad+Hassan+Consultant+Psychiatrist/data=!4m7!3m6!1s0x38dfbfbfcbe8f0d9:0x826f03b5c3e54cfe!8m2!3d33.5981618!4d73.0454672!16s%2Fg%2F11pvgxmr21!19sChIJ2fDoy7-_3zgR_kzlw7UDb4I?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
114,muhammadusmanclinica_33.735427_73.071066,Muhammad Usman - Clinical Psychologist,"Muhammad Usman - Clinical Psychologist
5.0(4)
Mental health service · House # 11, Hill Rd
Closed ⋅ Opens 4 PM · +92 343 1530366",Mental health service,Closed,33.735427,73.0710661,https://www.google.com/maps/place/Muhammad+Usman+-+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfbf34a29e3403:0xbcc491f9124e337e!8m2!3d33.735427!4d73.0710661!16s%2Fg%2F11sqk7rs4m!19sChIJAzSeojS_3zgRfjNOEvmRxLw?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
115,draliyakhalidpsychia_33.710520_73.041911,Dr Aliya Khalid Psychiatrist,"Dr Aliya Khalid Psychiatrist
4.3(37)
Psychiatrist ·  · Ali Medical Center, Basement Room 5
Closed ⋅ Opens 11 AM Fri · +92 332 2221555",Psychiatrist,Closed,33.71052,73.041911,https://www.google.com/maps/place/Dr+Aliya+Khalid+Psychiatrist/data=!4m7!3m6!1s0x38dfbfd9e2f52c25:0xb5d39b5afef95921!8m2!3d33.71052!4d73.041911!16s%2Fg%2F11qnvpmnxb!19sChIJJSz14tm_3zgRIVn5_lqb07U?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
117,healthcaringrehabcen_33.633513_73.131635,Health Caring Rehab Center Islamabad HCRC Best Addiction & Psychiatric Hospital Best Rehab in Islamabad Mental Health Issues,"Health Caring Rehab Center Islamabad HCRC Best Addiction & Psychiatric Hospital Best Rehab in Islamabad Mental Health Issues
4.5(23)
Addiction treatment center ·  · J4MJ+CM2, Burma Bridge
Open 24 hours · +92 318 8520056",Addiction treatment center,Open 24 hours,33.6335135,73.1316352,https://www.google.com/maps/place/Health+Caring+Rehab+Center+Islamabad+HCRC+Best+Addiction+%26+Psychiatric+Hospital+Best+Rehab+in+Islamabad+Mental+Health+Issues/data=!4m7!3m6!1s0x38dfeb4badda0e61:0x2a9ee94c46e62303!8m2!3d33.6335135!4d73.1316352!16s%2Fg%2F11t6gbb0m8!19sChIJYQ7arUvr3zgRAyPmRkzpnio?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
118,rehabcenterinislamab_33.660273_72.989600,Rehab center in Islamabad Kiran Rehab Center,"Rehab center in Islamabad Kiran Rehab Center
5.0(29)
Mental health clinic
Open 24 hours · +92 314 1570722",Mental health clinic,Open 24 hours,33.6602732,72.9895999,https://www.google.com/maps/place/Rehab+center+in+Islamabad+Kiran+Rehab+Center/data=!4m7!3m6!1s0x38df977d0b0da46d:0x92b067b1a398a00!8m2!3d33.6602732!4d72.9895999!16s%2Fg%2F11h1hw3128!19sChIJbaQNC32X3zgRAIo5GnsGKwk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
119,mssyedazahragillanic_33.649890_72.976527,Ms. Syeda Zahra Gillani (Clinical Psychologist),"Ms. Syeda Zahra Gillani (Clinical Psychologist)
5.0(7)
Psychologist · Capital International Hospital, Street 3 Service Rd, adjacent to g13
Open ⋅ Closes 5 PM · +92 315 3515555",Psychologist,Open,33.6498902,72.9765265,https://www.google.com/maps/place/Ms.+Syeda+Zahra+Gillani+%28Clinical+Psychologist%29/data=!4m7!3m6!1s0x38df972664a8b9fb:0x1716d68704cd1cc0!8m2!3d33.6498902!4d72.9765265!16s%2Fg%2F11vzz1md07!19sChIJ-7moZCaX3zgRwBzNBIfWFhc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
120,drfazalurrehmanneuro_33.722313_73.059901,Dr Fazal ur Rehman Neuro Psychiatrist,"Dr Fazal ur Rehman Neuro Psychiatrist
5.0(18)
Psychiatrist · ChenOne Store
Closed ⋅ Opens 4 PM · +92 333 7855606",Psychiatrist,Closed,33.7223129,73.0599011,https://www.google.com/maps/place/Dr+Fazal+ur+Rehman+Neuro+Psychiatrist/data=!4m7!3m6!1s0x38dfbfcb409c7fb1:0x463831c3381cf83d!8m2!3d33.7223129!4d73.0599011!16s%2Fg%2F11sfb1jll5!19sChIJsX-cQMu_3zgRPfgcOMMxOEY?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
121,alfalahhealthcenter_33.657284_72.992582,Alfalah Health Center,"Alfalah Health Center
5.0(1)
Mental health service ·  · MX4V+W28",Mental health service,N/A,33.6572838,72.9925815,https://www.google.com/maps/place/Alfalah+Health+Center/data=!4m7!3m6!1s0x38df97a22818708d:0xe2a1deca9e37e15f!8m2!3d33.6572838!4d72.9925815!16s%2Fg%2F11ff4ts8h1!19sChIJjXAYKKKX3zgRX-E3nsreoeI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
122,therapywithzubia_33.695931_73.013124,Therapy with Zubia,"Therapy with Zubia
4.9(26)
Psychologist · Service Rd E
Closes soon ⋅ 3 PM ⋅ Opens 10 AM Fri · +92 306 1555992",Psychologist,Closes soon,33.6959311,73.0131236,https://www.google.com/maps/place/Therapy+with+Zubia/data=!4m7!3m6!1s0x38dfbf70a90137e1:0x6904f20b4edd8815!8m2!3d33.6959311!4d73.0131236!16s%2Fg%2F11vkm68xst!19sChIJ4TcBqXC_3zgRFYjdTgvyBGk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
123,mindcare_30.362957_68.996698,Mind Care,"Mind Care
No reviews
Psychiatrist
Open ⋅ Closes 5 PM · +86 188 6294 4662",Psychiatrist,Open,30.3629572,68.9966984,https://www.google.com/maps/place/Mind+Care/data=!4m7!3m6!1s0x38df95e08baba1a5:0x3ac889003cfe8972!8m2!3d30.3629572!4d68.9966984!16s%2Fg%2F11ny0vz7n5!19sChIJpaGri-CV3zgRcon-PACJyDo?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
124,homenursingpatientsc_33.716945_73.064870,Home Nursing Patients Care Services Islamabad & Rawalpindi,"Home Nursing Patients Care Services Islamabad & Rawalpindi
5.0(11)
Nursing home · H8/1
Open 24 hours · +92 305 7882422",Nursing home,Open 24 hours,33.716945,73.0648701,https://www.google.com/maps/place/Home+Nursing+Patients+Care+Services+Islamabad+%26+Rawalpindi/data=!4m7!3m6!1s0x861d40cda8af5049:0x6e54048f7f6208d6!8m2!3d33.716945!4d73.0648701!16s%2Fg%2F11w3rbgg31!19sChIJSVCvqM1AHYYR1ghif48EVG4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
125,curelinkhealthcare_33.628908_73.062067,Curelink Healthcare,"Curelink Healthcare
4.7(282)
Psychiatric hospital ·  · P, 1059 Asghar Mall Rd, opposite grand avenue, opposite Grand Avenue Hall
Open ⋅ Closes 8 PM · +92 51 4570743",Psychiatric hospital,Open,33.6289084,73.062067,https://www.google.com/maps/place/Curelink+Healthcare/data=!4m7!3m6!1s0x38df94e708b28b95:0x61b33b01f1923dc5!8m2!3d33.6289084!4d73.062067!16s%2Fg%2F11c7vts7p1!19sChIJlYuyCOeU3zgRxT2S8QE7s2E?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
126,physiopsychrehabcent_33.669398_72.999912,Physio & Psych Rehab Center,"Physio & Psych Rehab Center
5.0(20)
Physical therapy clinic ·  · Office 28,3rd Floor, Al Rehmat Mall, Markaz, near Tehzeeb Bakers
Open ⋅ Closes 9 PM · +92 333 5960075",Physical therapy clinic,Open,33.6693979,72.9999122,https://www.google.com/maps/place/Physio+%26+Psych+Rehab+Center/data=!4m7!3m6!1s0x38df9539e7876793:0x4487fa2aae409c1b!8m2!3d33.6693979!4d72.9999122!16s%2Fg%2F11wjqt2vk7!19sChIJk2eH5zmV3zgRG5xArir6h0Q?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
127,dranwarulhaqpsychiat_33.722158_73.081802,Dr. Anwar ul Haq Psychiatrist Clinic,"Dr. Anwar ul Haq Psychiatrist Clinic
4.2(5)
Mental health service · Basement East, Plot No 19-A, Pak Plaza Islamabad
Closed ⋅ Opens 10 AM Tue · +92 306 1234578",Mental health service,Closed,33.7221576,73.0818024,https://www.google.com/maps/place/Dr.+Anwar+ul+Haq+Psychiatrist+Clinic/data=!4m7!3m6!1s0x38dfbf33d7b34c2f:0xe49babf1021778e0!8m2!3d33.7221576!4d73.0818024!16s%2Fg%2F11t5dbcw89!19sChIJL0yz1zO_3zgR4HgXAvGrm-Q?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
