Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
74,msasmafaridclinicalp_33.575440_73.198172,Ms. Asma Farid Clinical Psychologist | New Soch Rehab Centre Islamabad,"Ms. Asma Farid Clinical Psychologist | New Soch Rehab Centre Islamabad
5.0(30)
Psychologist · House # 6, Street 12 Main Road
Open ⋅ Closes 8 PM · +92 315 9491681",Psychologist,Open,33.5754397,73.198172,https://www.google.com/maps/place/Ms.+Asma+Farid+Clinical+Psychologist+%7C+New+Soch+Rehab+Centre+Islamabad/data=!4m7!3m6!1s0x97d3df12109579:0x6761c0153e5543b4!8m2!3d33.5754397!4d73.198172!16s%2Fg%2F11stszzq05!19sChIJeZUQEt_TlwARtENVPhXAYWc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
75,thesunrisehealingdru_33.568423_73.133912,The Sunrise Healing Drug rehabilitation and psychiatric treatment center | best drug rehab in Islamabad,"The Sunrise Healing Drug rehabilitation and psychiatric treatment center | best drug rehab in Islamabad
5.0(56)
Addiction treatment center · House # 948 Street c9
Open 24 hours · +92 318 7681580",Addiction treatment center,Open 24 hours,33.5684229,73.1339119,https://www.google.com/maps/place/The+Sunrise+Healing+Drug+rehabilitation+and+psychiatric+treatment+center+%7C+best+drug+rehab+in+Islamabad/data=!4m7!3m6!1s0x38dfed7dbbd1fee1:0x82ed248f7ca79545!8m2!3d33.5684229!4d73.1339119!16s%2Fg%2F11jz65hw0s!19sChIJ4f7Ru33t3zgRRZWnfI8k7YI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
76,mhsphysiotherapyspee_33.722512_73.082228,MHS Physiotherapy Speech Therapy & Psychology Clinic,"MHS Physiotherapy Speech Therapy & Psychology Clinic
4.7(174)
Physical therapy clinic · Office No 12 Huma Plaza
Open ⋅ Closes 9 PM · +92 311 0979070",Physical therapy clinic,Open,33.7225119,73.0822276,https://www.google.com/maps/place/MHS+Physiotherapy+Speech+Therapy+%26+Psychology+Clinic/data=!4m7!3m6!1s0x38df95156aaaaab1:0x3ec18d3a9a0eb9f5!8m2!3d33.7225119!4d73.0822276!16s%2Fg%2F11hb28zf7j!19sChIJsaqqahWV3zgR9bkOmjqNwT4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
77,drmaryamhmubbasharps_33.641558_73.076250,Dr Maryam H Mubbashar Psychiatrist,"Dr Maryam H Mubbashar Psychiatrist
4.6(197)
Psychiatric hospital ·  · left turn, 103/105-D St 1, off 6th Road, behind Midway Centrum plaza
Open 24 hours · +92 51 4425533",Psychiatric hospital,Open 24 hours,33.6415579,73.0762501,https://www.google.com/maps/place/Dr+Maryam+H+Mubbashar+Psychiatrist/data=!4m7!3m6!1s0x38df95262d5e89dd:0x44d1a8fb9bb26370!8m2!3d33.6415579!4d73.0762501!16s%2Fg%2F12mkwhkk2!19sChIJ3YleLSaV3zgRcGOym_uo0UQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
78,smallstepslearningce_33.551408_73.139035,Small Steps Learning Centre (Pvt.) Ltd.,"Small Steps Learning Centre (Pvt.) Ltd.
4.7(46)
Mental health service · LG-9 Bahria Heights ll Ext, Bahira Town, phase 6, Islamabad The Health Professionals, Near MCB Islamic Bank Phase 6
Open ⋅ Closes 7 PM · +92 300 6558749",Mental health service,Open,33.551408,73.1390346,https://www.google.com/maps/place/Small+Steps+Learning+Centre+%28Pvt.%29+Ltd./data=!4m7!3m6!1s0x38dfed62401de2a5:0xcf2cbf9e323b5615!8m2!3d33.551408!4d73.1390346!16s%2Fg%2F11fpn_spzd!19sChIJpeIdQGLt3zgRFVY7Mp6_LM8?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
79,betteryouclinic_33.682866_73.243268,Better You Clinic,"Better You Clinic
5.0(20)
Mental health service · Lower ground floor Sultan plaza
Open ⋅ Closes 5:30 PM · +92 51 6122170",Mental health service,Open,33.6828658,73.2432676,https://www.google.com/maps/place/Better+You+Clinic/data=!4m7!3m6!1s0x38dfe9544c4bf5d5:0xe73b84cd953bd7c9!8m2!3d33.6828658!4d73.2432676!16s%2Fg%2F11s8c1qrbn!19sChIJ1fVLTFTp3zgRydc7lc2EO-c?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
80,hinashealthymindclin_33.550872_73.122845,Hina's HealthyMind Clinic,"Hina's HealthyMind Clinic
5.0(1)
Mental health clinic · 29-D, inside Dr Feroze Clear Skin, Mind & Body Laser Clinic
Open ⋅ Closes 7 PM · +92 323 5262262",Mental health clinic,Open,33.5508722,73.1228446,https://www.google.com/maps/place/Hina%27s+HealthyMind+Clinic/data=!4m7!3m6!1s0x38dfbf55035d2011:0xeb20e9f2ca261d36!8m2!3d33.5508722!4d73.1228446!16s%2Fg%2F11hdfq3ww6!19sChIJESBdA1W_3zgRNh0myvLpIOs?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
81,wajahclinic_33.722678_73.077906,Wajah Clinic,"Wajah Clinic
5.0(1)
Mental health clinic
Open ⋅ Closes 5 PM · +92 333 7708886",Mental health clinic,Open,33.7226781,73.0779065,https://www.google.com/maps/place/Wajah+Clinic/data=!4m7!3m6!1s0x38dfbf923d1fed77:0x62437b136bbb428e!8m2!3d33.7226781!4d73.0779065!16s%2Fg%2F11rxxk93xf!19sChIJd-0fPZK_3zgRjkK7axN7Q2I?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
82,psycareclinic_33.537567_73.156675,PsyCare Clinic,"PsyCare Clinic
5.0(3)
Mental health clinic · 3rd Floor, Plaza no. 77, Commercial Area
Open ⋅ Closes 6 PM · +92 300 0349929",Mental health clinic,Open,33.5375667,73.156675,https://www.google.com/maps/place/PsyCare+Clinic/data=!4m7!3m6!1s0x38dfedd2ede41883:0x42409a7b143ad4f6!8m2!3d33.5375667!4d73.156675!16s%2Fg%2F11sfrxs14_!19sChIJgxjk7dLt3zgR9tQ6FHuaQEI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
83,sumerabhatticlinical_33.564611_73.140212,"Sumera Bhatti, Clinical Psychologist, Islamabad Mind Therapy","Sumera Bhatti, Clinical Psychologist, Islamabad Mind Therapy
5.0(10)
Psychologist · House# 115, St#19 Pakistan Town Phase 2 Rd
Open 24 hours · +92 331 7443330",Psychologist,Open 24 hours,33.5646109,73.1402122,"https://www.google.com/maps/place/Sumera+Bhatti,+Clinical+Psychologist,+Islamabad+Mind+Therapy/data=!4m7!3m6!1s0x38dfbfb092bc4db3:0xcecb6e8ebad275a6!8m2!3d33.5646109!4d73.1402122!16s%2Fg%2F11w2bk2541!19sChIJs028krC_3zgRpnXSuo5uy84?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
84,subhenaz_33.562286_73.128429,Subh-e-Naz,"Subh-e-Naz
4.9(40)
Psychologist · Main PWD Rd, near Bahria Town
Open ⋅ Closes 8 PM · +92 334 8754314",Psychologist,Open,33.5622862,73.1284289,https://www.google.com/maps/place/Subh-e-Naz/data=!4m7!3m6!1s0x38dfed077f8f529b:0x3a0fe8614bf2c831!8m2!3d33.5622862!4d73.1284289!16s%2Fg%2F11fjzbt21p!19sChIJm1KPfwft3zgRMcjyS2HoDzo?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
85,horiyasheikh_33.711561_73.039804,Horiya Sheikh,"Horiya Sheikh
5.0(9)
Mental health clinic · Basement Hyzer, Dental Clinic, Ayub Market, G1, Center Plaza N-14
Open ⋅ Closes 8 PM · +92 334 0016172",Mental health clinic,Open,33.7115606,73.039804,https://www.google.com/maps/place/Horiya+Sheikh/data=!4m7!3m6!1s0x38dfbfdd8a23b985:0x3041933ce2920288!8m2!3d33.7115606!4d73.039804!16s%2Fg%2F11vlz6ytfp!19sChIJhbkjit2_3zgRiAKS4jyTQTA?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
86,islamabadnewsochaddi_33.564409_73.139882,Islamabad New Soch Addiction And Rehabilitation Centre,"Islamabad New Soch Addiction And Rehabilitation Centre
5.0(14)
Mental health clinic · Street 20 Main PWD Rd
Open 24 hours · +92 316 5551124",Mental health clinic,Open 24 hours,33.5644087,73.1398824,https://www.google.com/maps/place/Islamabad+New+Soch+Addiction+And+Rehabilitation+Centre/data=!4m7!3m6!1s0x38dfed548fc5fdad:0xdc2d083c9841cef5!8m2!3d33.5644087!4d73.1398824!16s%2Fg%2F11v653wfsk!19sChIJrf3Fj1Tt3zgR9c5BmDwILdw?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
87,healinghousepsychiat_33.640596_73.054772,"Healing House Psychiatric Clinic,Drug Detoxification and Rehabilitation Centre","Healing House Psychiatric Clinic,Drug Detoxification and Rehabilitation Centre
4.9(78)
Rehabilitation center ·  · House 230, near Holy Family Hospital
Open 24 hours · +92 337 4806917",Rehabilitation center,Open 24 hours,33.6405961,73.0547715,"https://www.google.com/maps/place/Healing+House+Psychiatric+Clinic,Drug+Detoxification+and+Rehabilitation+Centre/data=!4m7!3m6!1s0x38df959bbfd92a13:0x90bd3fe03754fd9e!8m2!3d33.6405961!4d73.0547715!16s%2Fg%2F11rspsznr3!19sChIJEyrZv5uV3zgRnv1UN-A_vZA?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
88,therealhealth_33.696894_73.051305,The Real Health,"The Real Health
4.8(68)
Rehabilitation center ·  · Second floor. Doctor plaza, IDC Building, G8 Markaz, Markaz Rd
Open 24 hours · +92 333 5303130",Rehabilitation center,Open 24 hours,33.6968941,73.0513054,https://www.google.com/maps/place/The+Real+Health/data=!4m7!3m6!1s0x38dfbf0a1d6d75c5:0xe2e0c100385d126c!8m2!3d33.6968941!4d73.0513054!16s%2Fg%2F11q83ynbhn!19sChIJxXVtHQq_3zgRbBJdOADB4OI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
89,drasadtamizuddinniza_33.710747_73.040610,Dr Asad Tamizuddin Nizami - Nizami Health Care Islamabad,"Dr Asad Tamizuddin Nizami - Nizami Health Care Islamabad
4.6(9)
Mental health service · P26R+76X
Closed ⋅ Opens 4 PM Fri · +92 332 6060000",Mental health service,Closed,33.710747,73.0406098,https://www.google.com/maps/place/Dr+Asad+Tamizuddin+Nizami+-+Nizami+Health+Care+Islamabad/data=!4m7!3m6!1s0x38dfbfe1e9daee19:0x655285179b1968f6!8m2!3d33.710747!4d73.0406098!16s%2Fg%2F11jcn0y1dl!19sChIJGe7a6eG_3zgR9mgZmxeFUmU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
90,drasadhussainconsult_33.624650_72.973066,"Dr Asad Hussain Consultant Psychiatrist, Head of Department and Director of Clinical Informatics","Dr Asad Hussain Consultant Psychiatrist, Head of Department and Director of Clinical Informatics
5.0(1)
Mental health service · Quaid-e-Azam International Hospital
Open ⋅ Closes 6 PM · +92 334 5563766",Mental health service,Open,33.6246497,72.9730664,"https://www.google.com/maps/place/Dr+Asad+Hussain+Consultant+Psychiatrist,+Head+of+Department+and+Director+of+Clinical+Informatics/data=!4m7!3m6!1s0x38df97d8658c0edd:0x605f544140dffdbd!8m2!3d33.6246497!4d72.9730664!16s%2Fg%2F11w3xt2nj5!19sChIJ3Q6MZdiX3zgRvf3fQEFUX2A?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
91,bestrehabcenterinisl_33.693005_73.037870,Best Rehab Center in islamabad Healing Hub Rehab Pakistan,"Best Rehab Center in islamabad Healing Hub Rehab Pakistan
5.0(33)
Mental health clinic ·  · House 193 Street 74
Open 24 hours · +92 340 4638238",Mental health clinic,Open 24 hours,33.6930047,73.0378704,https://www.google.com/maps/place/Best+Rehab+Center+in+islamabad+Healing+Hub+Rehab+Pakistan/data=!4m7!3m6!1s0x38dfeb2d72cc2603:0xbbd87223bcf91739!8m2!3d33.6930047!4d73.0378704!16s%2Fg%2F11sdq3zt9c!19sChIJAybMci3r3zgRORf5vCNy2Ls?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
92,kiranaamirclinicalps_33.663053_73.080783,Kiran Aamir - Clinical Psychologist,"Kiran Aamir - Clinical Psychologist
4.9(35)
Psychologist ·  · Suit # 992, Street 92
Open 24 hours · +92 300 9823852",Psychologist,Open 24 hours,33.6630531,73.0807827,https://www.google.com/maps/place/Kiran+Aamir+-+Clinical+Psychologist/data=!4m7!3m6!1s0x38df95c336906265:0x835a7106e243b104!8m2!3d33.6630531!4d73.0807827!16s%2Fg%2F11fkwd0tny!19sChIJZWKQNsOV3zgRBLFD4gZxWoM?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
93,edenhealthservices_33.618903_73.157360,Eden Health Services,"Eden Health Services
5.0(15)
Rehabilitation center · Plot no 79/c, near Ali Akbar chowk
Open 24 hours · +92 331 3331925",Rehabilitation center,Open 24 hours,33.6189031,73.1573601,https://www.google.com/maps/place/Eden+Health+Services/data=!4m7!3m6!1s0x38dfebff8c588be5:0x4e5ee6779b23a8ee!8m2!3d33.6189031!4d73.1573601!16s%2Fg%2F11rpvnzn75!19sChIJ5YtYjP_r3zgR7qgjm3fmXk4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
94,mentalhealthislamaba_33.648415_73.040688,Mental Health Islamabad,"Mental Health Islamabad
No reviews
Psychologist · Basement # 10, Makkah Plaza
Closed ⋅ Opens 3 PM Fri · +92 301 9554158",Psychologist,Closed,33.6484153,73.0406876,https://www.google.com/maps/place/Mental+Health+Islamabad/data=!4m7!3m6!1s0x38df95ffbd71f8af:0x345282b4c7c5b3b7!8m2!3d33.6484153!4d73.0406876!16s%2Fg%2F11rs9pft5s!19sChIJr_hxvf-V3zgRt7PFx7SCUjQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
95,muhammadrehabilatati_33.630032_73.114522,Muhammad Rehabilatation Centre,"Muhammad Rehabilatation Centre
5.0(1)
Mental health service · Main Ghouri Garden Gulzar Marriage Hall, Islamabad Near Khanna Pull, Lehtrar Road, Islamabad Private Sector
Open 24 hours · +92 315 1447967",Mental health service,Open 24 hours,33.6300315,73.1145222,https://www.google.com/maps/place/Muhammad+Rehabilatation+Centre/data=!4m7!3m6!1s0x38dfeb31d89fbf1f:0x257430ac1dffbbc8!8m2!3d33.6300315!4d73.1145222!16s%2Fg%2F11k4qw9hh3!19sChIJH7-f2DHr3zgRyLv_HawwdCU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
96,sairaalicounsellorps_33.536729_73.156624,Saira Ali - Counsellor Psychologist | Psychotherapist & Certified Life Coach.,"Saira Ali - Counsellor Psychologist | Psychotherapist & Certified Life Coach.
4.8(323)
Psychologist ·  · 3A / 53, south commercial
Open 24 hours · +92 333 3111534",Psychologist,Open 24 hours,33.5367292,73.1566236,https://www.google.com/maps/place/Saira+Ali+-+Counsellor+Psychologist+%7C+Psychotherapist+%26+Certified+Life+Coach./data=!4m7!3m6!1s0x38dfed3ec29dfe23:0xf4dcb0afd3c562a3!8m2!3d33.5367292!4d73.1566236!16s%2Fg%2F11mw6w8yfz!19sChIJI_6dwj7t3zgRo2LF06-w3PQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
97,clinicalpsychologist_33.559524_73.107182,clinical psychologist Saima Batool,"clinical psychologist Saima Batool
5.0(5)
Mental health service
Open 24 hours",Mental health service,Open 24 hours,33.5595243,73.1071822,https://www.google.com/maps/place/clinical+psychologist+Saima+Batool/data=!4m7!3m6!1s0x38dfeb071586f785:0x5303cb106b409bd6!8m2!3d33.5595243!4d73.1071822!16s%2Fg%2F11v3x9w2nv!19sChIJhfeGFQfr3zgR1ptAaxDLA1M?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
98,wellnesspsychologica_33.515506_73.084393,Wellness Psychological and Rehabilitation Center,"Wellness Psychological and Rehabilitation Center
5.0(25)
Rehabilitation center · Shop # LG-6B Paradigm Heights Eiffel tower Commercial
Open ⋅ Closes 7 PM · +92 311 5332674",Rehabilitation center,Open,33.5155058,73.0843926,https://www.google.com/maps/place/Wellness+Psychological+and+Rehabilitation+Center/data=!4m7!3m6!1s0x38df9328ea226c45:0xa8745198f40fe714!8m2!3d33.5155058!4d73.0843926!16s%2Fg%2F11sgz5yn74!19sChIJRWwi6iiT3zgRFOcP9JhRdKg?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
99,integratedhealthserv_33.696450_73.050915,Integrated Health Services (IHS),"Integrated Health Services (IHS)
4.6(66)
Hospital
Open 24 hours · +92 51 111 362 867",Hospital,Open 24 hours,33.6964496,73.0509147,https://www.google.com/maps/place/Integrated+Health+Services+%28IHS%29/data=!4m7!3m6!1s0x38dfbfc894e8029b:0xfa1b648aa4daf439!8m2!3d33.6964496!4d73.0509147!16s%2Fg%2F11dxq_v0jq!19sChIJmwLolMi_3zgROfTapIpkG_o?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
100,houseofwellness_33.530553_73.132655,House of Wellness,"House of Wellness
4.8(80)
Mental health service ·  · East، 3rd Floor, 8th Plaza, Sector A Jinnah Boulevard، G T Road،
Open ⋅ Closes 6 PM · +92 335 5555469",Mental health service,Open,33.5305531,73.1326549,https://www.google.com/maps/place/House+of+Wellness/data=!4m7!3m6!1s0x38dfecf8156ab493:0xaddf9319798de0f3!8m2!3d33.5305531!4d73.1326549!16s%2Fg%2F11f4262ww7!19sChIJk7RqFfjs3zgR8-CNeRmT360?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
101,rawalrehabilitationc_33.631837_73.136245,"Rawal Rehabilitation Center & Carring House Islamabad, Pakistan","Rawal Rehabilitation Center & Carring House Islamabad, Pakistan
5.0(19)
Mental health clinic · 56 B, Street 05 Ghouri Garden Main Rd
Open 24 hours · +92 333 1179900",Mental health clinic,Open 24 hours,33.6318372,73.1362453,"https://www.google.com/maps/place/Rawal+Rehabilitation+Center+%26+Carring+House+Islamabad,+Pakistan/data=!4m7!3m6!1s0x38dfeb0056759b7f:0x912a9080ce1eff8d!8m2!3d33.6318372!4d73.1362453!16s%2Fg%2F11y3bts1jx!19sChIJf5t1VgDr3zgRjf8ezoCQKpE?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
102,departmentofpsychiat_33.711750_73.070618,Department of Psychiatry Federal Government Polyclinic,"Department of Psychiatry Federal Government Polyclinic
5.0(1)
Mental health service · P36C+M5V
Closed ⋅ Opens 9 AM Fri · +92 51 9252470",Mental health service,Closed,33.7117501,73.0706179,https://www.google.com/maps/place/Department+of+Psychiatry+Federal+Government+Polyclinic/data=!4m7!3m6!1s0x38dfbf06701ffdad:0x52c571d8a5b406c9!8m2!3d33.7117501!4d73.0706179!16s%2Fg%2F11s3d5dbs0!19sChIJrf0fcAa_3zgRyQa0pdhxxVI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
103,clinicalpsychologist_33.667697_73.075207,Clinical Psychologist Laiba,"Clinical Psychologist Laiba
5.0(34)
Psychologist · galleria
+92 310 5000459",Psychologist,,33.6676974,73.0752068,https://www.google.com/maps/place/Clinical+Psychologist+Laiba/data=!4m7!3m6!1s0x38df959c73713193:0xd17cf0eafc27ccfe!8m2!3d33.6676974!4d73.0752068!16s%2Fg%2F11l2xz7kx6!19sChIJkzFxc5yV3zgR_swn_OrwfNE?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
104,psysobiakhateebfamil_30.362957_68.996698,Psy Sobia Khateeb Family Clinic,"Psy Sobia Khateeb Family Clinic
4.9(19)
Mental health service
Open 24 hours · +92 336 1057339",Mental health service,Open 24 hours,30.3629572,68.9966984,https://www.google.com/maps/place/Psy+Sobia+Khateeb+Family+Clinic/data=!4m7!3m6!1s0x38dff3c1f2229831:0x69bc3a48fd124f47!8m2!3d30.3629572!4d68.9966984!16s%2Fg%2F11rx33by4y!19sChIJMZgi8sHz3zgRR08S_Ug6vGk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
105,healthrehabclinic_33.629133_73.113556,Health Rehab Clinic,"Health Rehab Clinic
5.0(17)
Mental health service · J4H7+MC3, Khanna Pul
Open 24 hours · +92 312 0786641",Mental health service,Open 24 hours,33.6291327,73.1135555,https://www.google.com/maps/place/Health+Rehab+Clinic/data=!4m7!3m6!1s0x38dfeb00269c44f9:0x8e03f2d0ed81ff47!8m2!3d33.6291327!4d73.1135555!16s%2Fg%2F11m5trplbr!19sChIJ-UScJgDr3zgRR_-B7dDyA44?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
106,drmiqbalkhanpsychiat_33.708044_73.152912,Dr. M. Iqbal Khan Psychiatrist - HDRC,"Dr. M. Iqbal Khan Psychiatrist - HDRC
5.0(4)
Psychiatrist · Main Jinnah Rd, opposite to Shami Property Dealers, near Al-Farooq Masjid
Open ⋅ Closes 9 PM · +92 346 1947599",Psychiatrist,Open,33.7080444,73.1529122,https://www.google.com/maps/place/Dr.+M.+Iqbal+Khan+Psychiatrist+-+HDRC/data=!4m7!3m6!1s0x38dfc152dc5a6829:0x59ca00497116e480!8m2!3d33.7080444!4d73.1529122!16s%2Fg%2F11kr6_msqk!19sChIJKWha3FLB3zgRgOQWcUkAylk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
107,psychologicalwellbei_33.620653_73.086234,"Psychological Wellbeing Islamabad | Psychologist and Counselors | Individuals, Couples and Relationship Counseling","Psychological Wellbeing Islamabad | Psychologist and Counselors | Individuals, Couples and Relationship Counseling
5.0(50)
Psychologist
Open 24 hours · +92 302 1900145",Psychologist,Open 24 hours,33.6206526,73.0862337,"https://www.google.com/maps/place/Psychological+Wellbeing+Islamabad+%7C+Psychologist+and+Counselors+%7C+Individuals,+Couples+and+Relationship+Counseling/data=!4m7!3m6!1s0x858151eb951377bb:0x73a56b47a6082d2c!8m2!3d33.6206526!4d73.0862337!16s%2Fg%2F11vzy2wkzm!19sChIJu3cTletRgYURLC0IpkdrpXM?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
108,drsyedazharalinewlif_33.565005_73.140663,Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad,"Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad
5.0(17)
Psychiatrist · House 106 Street 19 Pakistan Town Phase 2, Street Number 19
+92 323 8999561",Psychiatrist,,33.5650048,73.1406627,https://www.google.com/maps/place/Dr.+Syed+Azhar+Ali+-New+Life+Rehab+Psychiatrist+Consultant+in+Islamabad/data=!4m7!3m6!1s0x38dfedb8a9e119a3:0xb8159f2e2e23c15!8m2!3d33.5650048!4d73.1406627!16s%2Fg%2F11t6_sq4fy!19sChIJoxnhqbjt3zgRFTzi4vJZgQs?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
109,psychologicalcounsel_33.641518_73.061425,Psychological counseling center,"Psychological counseling center
5.0(481)
Psychologist ·  · 817, F block, main Holy Family Hospital Road, opposite Punjab College for Women
Closed ⋅ Opens 6 PM · +92 301 5385510",Psychologist,Closed,33.6415177,73.0614246,https://www.google.com/maps/place/Psychological+counseling+center/data=!4m7!3m6!1s0x38df95b5f6fe8d0d:0x11c0fe0ed39e6f22!8m2!3d33.6415177!4d73.0614246!16s%2Fg%2F11fktgkkm7!19sChIJDY3-9rWV3zgRIm-e0w7-wBE?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
110,hrchayatrehabclinici_33.718884_73.172027,HRC Hayat Rehab Clinic Islamabad,"HRC Hayat Rehab Clinic Islamabad
4.9(176)
Mental health clinic ·  · Bilal St
Open 24 hours · +92 331 5500090",Mental health clinic,Open 24 hours,33.7188839,73.1720265,https://www.google.com/maps/place/HRC+Hayat+Rehab+Clinic+Islamabad/data=!4m7!3m6!1s0x38dfc19bfff5aa3b:0x57e07ebc5111cc21!8m2!3d33.7188839!4d73.1720265!16s%2Fg%2F11q1t258zl!19sChIJO6r1_5vB3zgRIcwRUbx-4Fc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
111,theeclecticcounselin_33.698987_73.048552,The Eclectic Counseling Center Islamabad,"The Eclectic Counseling Center Islamabad
4.9(11)
Psychologist · Allah Dad Plaza, Flat No 8 block 19
+92 333 4215688",Psychologist,,33.6989867,73.0485523,https://www.google.com/maps/place/The+Eclectic+Counseling+Center+Islamabad/data=!4m7!3m6!1s0x38dfbf1a8548262f:0xbb3a27ee50be25ea!8m2!3d33.6989867!4d73.0485523!16s%2Fg%2F11rs064v8v!19sChIJLyZIhRq_3zgR6iW-UO4nOrs?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
112,msbhealingclinic_33.529488_73.163284,MSB Healing clinic,"MSB Healing clinic
5.0(1)
Psychologist · G5H7+Q8V",Psychologist,,33.529488,73.1632837,https://www.google.com/maps/place/MSB+Healing+clinic/data=!4m7!3m6!1s0x38dfede1985918bd:0x97945660525a4d27!8m2!3d33.529488!4d73.1632837!16s%2Fg%2F11r9mdvlmp!19sChIJvRhZmOHt3zgRJ01aUmBWlJc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
113,drammadhassanconsult_33.598162_73.045467,Dr Ammad Hassan Consultant Psychiatrist,"Dr Ammad Hassan Consultant Psychiatrist
5.0(32)
Mental health clinic ·  · Mehfooz, Medics, Road
Closed ⋅ Opens 5:30 PM · +92 334 2958727",Mental health clinic,Closed,33.5981618,73.0454672,https://www.google.com/maps/place/Dr+Ammad+Hassan+Consultant+Psychiatrist/data=!4m7!3m6!1s0x38dfbfbfcbe8f0d9:0x826f03b5c3e54cfe!8m2!3d33.5981618!4d73.0454672!16s%2Fg%2F11pvgxmr21!19sChIJ2fDoy7-_3zgR_kzlw7UDb4I?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
114,muhammadusmanclinica_33.735427_73.071066,Muhammad Usman - Clinical Psychologist,"Muhammad Usman - Clinical Psychologist
5.0(4)
Mental health service · House # 11, Hill Rd
Closed ⋅ Opens 4 PM · +92 343 1530366",Mental health service,Closed,33.735427,73.0710661,https://www.google.com/maps/place/Muhammad+Usman+-+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfbf34a29e3403:0xbcc491f9124e337e!8m2!3d33.735427!4d73.0710661!16s%2Fg%2F11sqk7rs4m!19sChIJAzSeojS_3zgRfjNOEvmRxLw?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
115,draliyakhalidpsychia_33.710520_73.041911,Dr Aliya Khalid Psychiatrist,"Dr Aliya Khalid Psychiatrist
4.3(37)
Psychiatrist ·  · Ali Medical Center, Basement Room 5
Closed ⋅ Opens 11 AM Fri · +92 332 2221555",Psychiatrist,Closed,33.71052,73.041911,https://www.google.com/maps/place/Dr+Aliya+Khalid+Psychiatrist/data=!4m7!3m6!1s0x38dfbfd9e2f52c25:0xb5d39b5afef95921!8m2!3d33.71052!4d73.041911!16s%2Fg%2F11qnvpmnxb!19sChIJJSz14tm_3zgRIVn5_lqb07U?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
