Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
83,medmartpharmacy_33.631065_72.880172,Medmart Pharmacy,"Medmart Pharmacy
4.2(13)
Pharmacy · Friends Arcade, Plaza،F-17
Open ⋅ Closes 2 AM · +92 51 2161419",Pharmacy,Open,33.6310655,72.8801723,https://www.google.com/maps/place/Medmart+Pharmacy/data=!4m7!3m6!1s0x38df999483eb381d:0xa954bd429386be8b!8m2!3d33.6310655!4d72.8801723!16s%2Fg%2F11j96tmw_n!19sChIJHTjrg5SZ3zgRi76Gk0K9VKk?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
84,alljannatmedicalstor_33.664235_72.898818,All Jannat Medical Store,"All Jannat Medical Store
4.2(10)
Pharmacy · MV7X+MGW, Sarai Kharbuza Road
Open ⋅ Closes 8:45 PM",Pharmacy,Open,33.664235,72.8988178,https://www.google.com/maps/place/All+Jannat+Medical+Store/data=!4m7!3m6!1s0x38dfbd01977225b9:0x9179e9efefc22130!8m2!3d33.664235!4d72.8988178!16s%2Fg%2F11h0cdbcqw!19sChIJuSVylwG93zgRMCHC7-_peZE?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
85,khanmedicalstore_33.650324_73.201953,Khan Medical Store,"Khan Medical Store
5.0(9)
Pharmacy · M622+4QG khan clinic
Open ⋅ Closes 10 PM · +92 342 5230301",Pharmacy,Open,33.6503242,73.2019526,https://www.google.com/maps/place/Khan+Medical+Store/data=!4m7!3m6!1s0x38dfe9738f0560bb:0xb513052d9b84e379!8m2!3d33.6503242!4d73.2019526!16s%2Fg%2F11f5d4zjpx!19sChIJu2AFj3Pp3zgReeOEmy0FE7U?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
86,adnanmedicalstore_33.690194_73.033291,Adnan Medical Store,"Adnan Medical Store
3.7(3)
Pharmacy · Adnan medical store
Open ⋅ Closes 11:15 PM · +92 306 1583298",Pharmacy,Open,33.6901938,73.0332912,https://www.google.com/maps/place/Adnan+Medical+Store/data=!4m7!3m6!1s0x38dfbe3172f27265:0x1797c85f67872ada!8m2!3d33.6901938!4d73.0332912!16s%2Fg%2F11f3xgflw1!19sChIJZXLycjG-3zgR2iqHZ1_Ilxc?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
87,elixirpharmacy_33.686032_73.045185,Elixir Pharmacy,"Elixir Pharmacy
4.7(30)
Pharmacy · service road E, Street 55
Open ⋅ Closes 12:30 AM · +92 51 2852691",Pharmacy,Open,33.6860324,73.0451853,https://www.google.com/maps/place/Elixir+Pharmacy/data=!4m7!3m6!1s0x38dfbfd2353d8099:0x616b83ccc7d09960!8m2!3d33.6860324!4d73.0451853!16s%2Fg%2F12mkz9kkh!19sChIJmYA9NdK_3zgRYJnQx8yDa2E?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
88,abbasimedicalstore_33.663472_73.076190,Abbasi Medical Store,"Abbasi Medical Store
5.0(2)
Pharmacy · M37G+9FP Pakeeza Market, Street 102
Open ⋅ Closes 11 PM · +92 321 5563315",Pharmacy,Open,33.6634723,73.0761898,https://www.google.com/maps/place/Abbasi+Medical+Store/data=!4m7!3m6!1s0x38df9548815e83d9:0xebd3fc450125fb12!8m2!3d33.6634723!4d73.0761898!16s%2Fg%2F12mkwhmgc!19sChIJ2YNegUiV3zgREvslAUX80-s?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
89,truworthdrugsstore_33.716613_73.084234,Truworth Drugs Store,"Truworth Drugs Store
4.3(8)
Pharmacy · P38M+JMX Melody Market
Open ⋅ Closes 12 AM · +92 51 2825686",Pharmacy,Open,33.7166128,73.0842345,https://www.google.com/maps/place/Truworth+Drugs+Store/data=!4m7!3m6!1s0x38dfbf8630534533:0x8f7b3601a67b24b7!8m2!3d33.7166128!4d73.0842345!16s%2Fg%2F1260rjyb3!19sChIJM0VTMIa_3zgRtyR7pgE2e48?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
90,qasimhomeopathicmedi_33.683999_73.041054,Qasim Homeopathic Medical Store,"Qasim Homeopathic Medical Store
3.6(8)
Pharmacy · Nishtar Market, Street 55
Open ⋅ Closes 11:30 PM · +92 300 7461667",Pharmacy,Open,33.6839995,73.0410541,https://www.google.com/maps/place/Qasim+Homeopathic+Medical+Store/data=!4m7!3m6!1s0x38dfbfd33894e30b:0xbc5a9b1fd85514e8!8m2!3d33.6839995!4d73.0410541!16s%2Fg%2F12mkz5m0h!19sChIJC-OUONO_3zgR6BRV2B-bWrw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
91,naeemmedicalstorebha_33.739688_73.179688,Naeem medical store Bharakhou Islamabad,"Naeem medical store Bharakhou Islamabad
4.7(3)
Homeopathic pharmacy · Murree Rd P5QH+VV5 Athal, Chowk
Open ⋅ Closes 9 PM · +92 331 5388003",Homeopathic pharmacy,Open,33.7396875,73.1796875,https://www.google.com/maps/place/Naeem+medical+store+Bharakhou+Islamabad/data=!4m7!3m6!1s0x38dfc1802ed97683:0xee3d2d51661ca197!8m2!3d33.7396875!4d73.1796875!16s%2Fg%2F12mkw8t0g!19sChIJg3bZLoDB3zgRl6EcZlEtPe4?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
92,tmpharmacy_33.676061_73.014120,TM Pharmacy,"TM Pharmacy
4.6(13)
Pharmacy · Bela Rd
Open ⋅ Closes 12 AM · +92 322 4369794",Pharmacy,Open,33.6760611,73.0141201,https://www.google.com/maps/place/TM+Pharmacy/data=!4m7!3m6!1s0x38dfbe1fab03d88f:0x1d0176acb790f663!8m2!3d33.6760611!4d73.0141201!16s%2Fg%2F11d_8l_063!19sChIJj9gDqx--3zgRY_aQt6x2AR0?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
93,accesspharmacy_33.667992_73.075569,Access Pharmacy,"Access Pharmacy
3.6(22)
Pharmacy · EOBI PLAZA
Open ⋅ Closes 3 AM · +92 333 5341516",Pharmacy,Open,33.6679917,73.0755688,https://www.google.com/maps/place/Access+Pharmacy/data=!4m7!3m6!1s0x38df95edf4a17003:0xcb59fc5738b60425!8m2!3d33.6679917!4d73.0755688!16s%2Fg%2F11hffw29c6!19sChIJA3Ch9O2V3zgRJQS2OFf8Wcs?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
94,iqbalpharmacy_33.650326_72.971394,Iqbal Pharmacy,"Iqbal Pharmacy
5.0(12)
Pharmacy · Street no 149 Sector
Open ⋅ Closes 10 PM · +92 51 2154555",Pharmacy,Open,33.6503265,72.9713936,https://www.google.com/maps/place/Iqbal+Pharmacy/data=!4m7!3m6!1s0x38df97faed5f8db3:0x13642958d3149faf!8m2!3d33.6503265!4d72.9713936!16s%2Fg%2F11nybj3ft9!19sChIJs41f7fqX3zgRr58U01gpZBM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
95,islamabdpharmapharma_33.658479_72.856157,ISLAMABD PHARMA PHARMACY & HEALTH CARE CENTRE,"ISLAMABD PHARMA PHARMACY & HEALTH CARE CENTRE
4.7(15)
Pharmacy ·  · MV43+W6C, Markaz Rd
Open ⋅ Closes 12 AM · +92 51 2766660",Pharmacy,Open,33.6584786,72.8561569,https://www.google.com/maps/place/ISLAMABD+PHARMA+PHARMACY+%26+HEALTH+CARE+CENTRE/data=!4m7!3m6!1s0x38dfa3cc982ead61:0xb70a1fe013f72e7f!8m2!3d33.6584786!4d72.8561569!16s%2Fg%2F11qn6v1m3h!19sChIJYa0umMyj3zgRfy73E-AfCrc?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
96,pakistanpharmacy_33.698845_73.048117,Pakistan Pharmacy,"Pakistan Pharmacy
4.0(50)
Pharmacy · M2XX+G6Q, Markaz Rd
Open 24 hours · +92 51 2340024",Pharmacy,Open 24 hours,33.6988446,73.0481168,https://www.google.com/maps/place/Pakistan+Pharmacy/data=!4m7!3m6!1s0x38dfbfc82d233bbf:0x39d93d1f9a4a5dd7!8m2!3d33.6988446!4d73.0481168!16s%2Fg%2F11clt0x6rw!19sChIJvzsjLci_3zgR111Kmh892Tk?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
97,kashmirpharmacy_33.698987_73.048552,Kashmir Pharmacy,"Kashmir Pharmacy
3.4(13)
Pharmacy · Shop No. 2-B, Allah Dad Plaza
Open ⋅ Closes 12 AM",Pharmacy,Open,33.6989867,73.0485523,https://www.google.com/maps/place/Kashmir+Pharmacy/data=!4m7!3m6!1s0x38dfbf9c82035137:0xf2b6a4a86adcacdf!8m2!3d33.6989867!4d73.0485523!16s%2Fg%2F11nfw45qpq!19sChIJN1EDgpy_3zgR36zcaqiktvI?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
98,medigreenmartpharmac_33.630772_72.879313,MediGreen Mart/Pharmacy,"MediGreen Mart/Pharmacy
4.7(14)
Pharmacy · Shop # 5, Victoria Heights, opposite Bilal Mosque
Open ⋅ Closes 10 PM · +92 334 5029475",Pharmacy,Open,33.6307721,72.8793128,https://www.google.com/maps/place/MediGreen+Mart%2FPharmacy/data=!4m7!3m6!1s0x38df983e43d76c6f:0xcd4d7fd92dfd8332!8m2!3d33.6307721!4d72.8793128!16s%2Fg%2F11c5sq92_s!19sChIJb2zXQz6Y3zgRMoP9Ldl_Tc0?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
99,maxmedicos_33.519897_73.087527,Max Medicos,"Max Medicos
4.1(25)
Pharmacy · North Commercial D, Bahria Expy
Open ⋅ Closes 12 AM · +92 300 8108329",Pharmacy,Open,33.5198966,73.0875268,https://www.google.com/maps/place/Max+Medicos/data=!4m7!3m6!1s0x38df935c0b4efdc1:0xcf9da349e10033f8!8m2!3d33.5198966!4d73.0875268!16s%2Fg%2F11qsslp18f!19sChIJwf1OC1yT3zgR-DMA4Umjnc8?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
100,alsalehpharmacy_33.686728_73.139446,Al-Saleh Pharmacy,"Al-Saleh Pharmacy
2.3(4)
Pharmacy · M4PQ+MQW
Open 24 hours · +92 51 2206929",Pharmacy,Open 24 hours,33.6867281,73.1394464,https://www.google.com/maps/place/Al-Saleh+Pharmacy/data=!4m7!3m6!1s0x38dfea7ebfcc37e5:0xa753d08b56fdff36!8m2!3d33.6867281!4d73.1394464!16s%2Fg%2F11c2mwdcnw!19sChIJ5TfMv37q3zgRNv_9VovQU6c?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
101,maazmedicalstore_33.623091_72.934704,Maaz Medical Store,"Maaz Medical Store
4.3(3)
Pharmacy · Shop No 1, Ground Floor, Kazmain plaza, Grand Trunk Rd
Open ⋅ Closes 9 PM · +92 300 9833409",Pharmacy,Open,33.6230907,72.934704,https://www.google.com/maps/place/Maaz+Medical+Store/data=!4m7!3m6!1s0x38df97a591c24183:0x85285b75b28c8e9b!8m2!3d33.6230907!4d72.934704!16s%2Fg%2F11f3nk7jb5!19sChIJg0HCkaWX3zgRm46MsnVbKIU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
102,mmedicalstoreandclin_33.628767_73.155074,M.medical store and clinic,"M.medical store and clinic
4.0(6)
Pharmacy · 2nd Road
Open ⋅ Closes 9 PM · +92 345 9254218",Pharmacy,Open,33.6287666,73.1550743,https://www.google.com/maps/place/M.medical+store+and+clinic/data=!4m7!3m6!1s0x38dfeb22d01b90ab:0x99f0bf896d247453!8m2!3d33.6287666!4d73.1550743!16s%2Fg%2F11tx5bkf08!19sChIJq5Ab0CLr3zgRU3QkbYm_8Jk?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
103,alnoorchemist_33.710495_73.039088,Al-Noor Chemist,"Al-Noor Chemist
4.7(21)
Pharmacy · Kashif Plaza, Shop 5, Block 4B, F-8 Markaz, F-8, Islamabad, ICT
Open ⋅ Closes 11 PM · +92 51 2260540",Pharmacy,Open,33.7104946,73.0390878,https://www.google.com/maps/place/Al-Noor+Chemist/data=!4m7!3m6!1s0x38dfbe52be050367:0x40e6e2f3ff1e8c17!8m2!3d33.7104946!4d73.0390878!16s%2Fg%2F11xnq96ms!19sChIJZwMFvlK-3zgRF4we__Pi5kA?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
104,khalidpharmacy_33.684812_73.042937,KHALID PHARMACY,"KHALID PHARMACY
4.1(11)
Pharmacy
Open ⋅ Closes 2 AM · +92 51 2261212",Pharmacy,Open,33.6848125,73.0429375,https://www.google.com/maps/place/KHALID+PHARMACY/data=!4m7!3m6!1s0x38dfbfff3b14a8a5:0x5c7ad6a0c6a63c98!8m2!3d33.6848125!4d73.0429375!16s%2Fg%2F11fcmc3512!19sChIJpagUO_-_3zgRmDymxqDWelw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
105,ghousiamedicalstore_33.739102_73.182667,Ghousia medical store,"Ghousia medical store
5.0(2)
Pharmacy · Simly Dam Road
Open ⋅ Closes 9 PM",Pharmacy,Open,33.7391016,73.1826669,https://www.google.com/maps/place/Ghousia+medical+store/data=!4m7!3m6!1s0x38dfc3d0d56588e5:0xe8b4d927c50ac6e8!8m2!3d33.7391016!4d73.1826669!16s%2Fg%2F12mkw9p_1!19sChIJ5Yhl1dDD3zgR6MYKxSfZtOg?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
106,aghamedicalstore_33.652630_73.053588,Agha Medical Store,"Agha Medical Store
4.4(11)
Pharmacy ·  · Shakil Square, Gali 4, I-9-1, I-9
Open now · +92 313 3123456",Pharmacy,Open now,33.6526298,73.0535879,https://www.google.com/maps/place/Agha+Medical+Store/data=!4m7!3m6!1s0x38df9512164d227b:0x8badc2a3f8fe01d!8m2!3d33.6526298!4d73.0535879!16s%2Fg%2F12mkwb0rz!19sChIJeyJNFhKV3zgRHeCPPyrcugg?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
107,madinamedicalstore_33.642500_72.972715,Madina Medical Store,"Madina Medical Store
3.7(3)
Pharmacy · Khayaban-e Faiz Road
Open ⋅ Closes 5 PM",Pharmacy,Open,33.6424996,72.9727147,https://www.google.com/maps/place/Madina+Medical+Store/data=!4m7!3m6!1s0x38df9727ae9ee26b:0x8d42b8de7f3b51c7!8m2!3d33.6424996!4d72.9727147!16s%2Fg%2F11fm187rdl!19sChIJa-KerieX3zgRx1E7f964Qo0?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
108,fourstarpharmacy_33.723182_73.082577,Four Star Pharmacy,"Four Star Pharmacy
4.1(9)
Pharmacy · Hajveri Plaza, Shop 3, 22/B, Jinnah Ave, Block B, Blue Area
Open ⋅ Closes 9 PM · +92 51 2604410",Pharmacy,Open,33.7231815,73.0825768,https://www.google.com/maps/place/Four+Star+Pharmacy/data=!4m7!3m6!1s0x38dfbf817a7b076d:0x415a39da4d35351e!8m2!3d33.7231815!4d73.0825768!16s%2Fg%2F12mkw9q1x!19sChIJbQd7eoG_3zgRHjU1Tdo5WkE?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
109,mashallahmedicalstor_33.742313_73.183881,MashAllah Medical Store,"MashAllah Medical Store
5.0(1)
Pharmacy · P5RM+WHC
Open ⋅ Closes 10 PM · +92 300 5129349",Pharmacy,Open,33.7423131,73.1838809,https://www.google.com/maps/place/MashAllah+Medical+Store/data=!4m7!3m6!1s0x38dfc3994621927d:0xc17567db903df3a6!8m2!3d33.7423131!4d73.1838809!16s%2Fg%2F11g4f_d_q7!19sChIJfZIhRpnD3zgRpvM9kNtndcE?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
110,barqpharmacy_33.653379_73.016353,BARQ PHARMACY,"BARQ PHARMACY
3.7(15)
Pharmacy · opposite PAEC General Hospital
Open ⋅ Closes 9 PM · +92 51 8912082",Pharmacy,Open,33.6533789,73.0163528,https://www.google.com/maps/place/BARQ+PHARMACY/data=!4m7!3m6!1s0x38df95d1b1880543:0x15a8311fae1353fe!8m2!3d33.6533789!4d73.0163528!16s%2Fg%2F11nwx7_yfv!19sChIJQwWIsdGV3zgR_lMTrh8xqBU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
111,gulpharmacyandcosmet_33.692962_72.975287,Gul Pharmacy And Cosmetics,"Gul Pharmacy And Cosmetics
5.0(1)
Medical supply store · MXVG+54M
Open 24 hours · +92 345 1930464",Medical supply store,Open 24 hours,33.6929615,72.9752875,https://www.google.com/maps/place/Gul+Pharmacy+And+Cosmetics/data=!4m7!3m6!1s0x38dfbd8917def959:0x977ee1d3e2a3b38b!8m2!3d33.6929615!4d72.9752875!16s%2Fg%2F11rvhfg76n!19sChIJWfneF4m93zgRi7Oj4tPhfpc?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
112,attamedicalstore_33.616977_73.138610,Atta Medical Store,"Atta Medical Store
4.4(7)
Pharmacy · J48Q+QCX
Open ⋅ Closes 12 AM · +92 320 8544876",Pharmacy,Open,33.6169771,73.1386101,https://www.google.com/maps/place/Atta+Medical+Store/data=!4m7!3m6!1s0x38dfeb9cf0edf66f:0xa7adabe777ef6c0e!8m2!3d33.6169771!4d73.1386101!16s%2Fg%2F11gbp64112!19sChIJb_bt8Jzr3zgRDmzvd-errac?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
113,noumanmedicalstore_33.674544_72.851258,Nouman Medical Store,"Nouman Medical Store
5.0(3)
Health and beauty shop ·  · main bazar
Open 24 hours · +92 334 0870241",Health and beauty shop,Open 24 hours,33.6745439,72.8512579,https://www.google.com/maps/place/Nouman+Medical+Store/data=!4m7!3m6!1s0x38dfa39680e7a8fd:0x43962bb849b19176!8m2!3d33.6745439!4d72.8512579!16s%2Fg%2F11rql75l_q!19sChIJ_ajngJaj3zgRdpGxSbgrlkM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
114,najeebpharmacyg134_33.650576_72.971680,Najeeb Pharmacy G-13/4,"Najeeb Pharmacy G-13/4
3.1(19)
Pharmacy · G, Punjab Market،, Street 138, G 13/4 Attique plaza, 13/4
Open 24 hours · +92 51 2154700",Pharmacy,Open 24 hours,33.6505764,72.9716796,https://www.google.com/maps/place/Najeeb+Pharmacy+G-13%2F4/data=!4m7!3m6!1s0x38df979d957a2937:0xd344abcd7ecc5815!8m2!3d33.6505764!4d72.9716796!16s%2Fg%2F11kj7106_1!19sChIJNyl6lZ2X3zgRFVjMfs2rRNM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
115,harismedicalstore_33.639275_72.900702,Haris Medical Store,"Haris Medical Store
4.0(1)
Pharmacy · Fatehjang Rd - GT Rd Link
Open ⋅ Closes 7:30 PM",Pharmacy,Open,33.6392747,72.9007019,https://www.google.com/maps/place/Haris+Medical+Store/data=!4m7!3m6!1s0x38df97f5bb8ff315:0xb827f29ca1e7ad7e!8m2!3d33.6392747!4d72.9007019!16s%2Fg%2F11xc0_ryv!19sChIJFfOPu_WX3zgRfq3noZzyJ7g?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
116,newmedifairchemistme_33.690285_73.031483,New Medi Fair Chemist & Medical Store,"New Medi Fair Chemist & Medical Store
4.0(2)
Pharmacy · Chand Plaza, Rohtas Rd, G-9 Markaz, G-9
Open now · +92 51 2282586",Pharmacy,Open now,33.6902846,73.0314833,https://www.google.com/maps/place/New+Medi+Fair+Chemist+%26+Medical+Store/data=!4m7!3m6!1s0x38dfbe30e238ecd7:0xbbc45b3f974f61f6!8m2!3d33.6902846!4d73.0314833!16s%2Fg%2F12mkw8fgy!19sChIJ1-w44jC-3zgR9mFPlz9bxLs?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
117,jahangirmedicalstore_33.722872_73.081989,Jahangir Medical Store,"Jahangir Medical Store
5.0(2)
Pharmacy · P3FJ+4QX, Ghausia Plaza, Jinnah Ave, Block C, Blue Area
Open now · +92 51 2270180",Pharmacy,Open now,33.7228719,73.0819889,https://www.google.com/maps/place/Jahangir+Medical+Store/data=!4m7!3m6!1s0x38dfbf8162dcbb19:0xace1aeac1c2c5cef!8m2!3d33.7228719!4d73.0819889!16s%2Fg%2F12mkz5pfv!19sChIJGbvcYoG_3zgR71wsHKyu4aw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
118,mustafamedicalstorea_33.668716_72.986105,Mustafa Medical Store and Cosmetics,"Mustafa Medical Store and Cosmetics
3.8(4)
Pharmacy · near Service Road W
Open 24 hours · +92 335 5315504",Pharmacy,Open 24 hours,33.668716,72.9861052,https://www.google.com/maps/place/Mustafa+Medical+Store+and+Cosmetics/data=!4m7!3m6!1s0x38df970ea46e5289:0x8fd744917510d748!8m2!3d33.668716!4d72.9861052!16s%2Fg%2F11hm7vtwzp!19sChIJiVJupA6X3zgRSNcQdZFE148?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
119,arshadmedicalstore_33.673702_72.948361,Arshad Medical Store,"Arshad Medical Store
4.8(4)
Pharmacy · E-13",Pharmacy,,33.6737017,72.9483612,https://www.google.com/maps/place/Arshad+Medical+Store/data=!4m7!3m6!1s0x38dfbd82dd19c8e9:0x8e45382a04ce4260!8m2!3d33.6737017!4d72.9483612!16s%2Fg%2F1jkz7smjr!19sChIJ6cgZ3YK93zgRYELOBCo4RY4?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
120,hareempharmacy_33.717914_73.073233,HAREEM PHARMACY,"HAREEM PHARMACY
4.2(9)
Pharmacy · Office no 7 3rd floor, Aaly Plaza, SHOP#3 7th Ave
Open ⋅ Closes 11 PM · +92 51 2342225",Pharmacy,Open,33.7179145,73.0732333,https://www.google.com/maps/place/HAREEM+PHARMACY/data=!4m7!3m6!1s0x38dfbfed22817f69:0x84e8ffadb92c40f5!8m2!3d33.7179145!4d73.0732333!16s%2Fg%2F11h6v0ljw6!19sChIJaX-BIu2_3zgR9UAsua3_6IQ?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
121,medicalstore_33.643078_72.952425,Medical store,"Medical store
1.0(1)
Pharmacy · Mehr Arcade, Street 10
Open now",Pharmacy,Open now,33.6430779,72.952425,https://www.google.com/maps/place/Medical+store/data=!4m7!3m6!1s0x38df97f048ab008d:0x8dc5f5f268fc8dcd!8m2!3d33.6430779!4d72.952425!16s%2Fg%2F11hfx7txl2!19sChIJjQCrSPCX3zgRzY38aPL1xY0?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
122,akrampharmacy_33.699131_73.048754,Akram Pharmacy,"Akram Pharmacy
3.7(10)
Pharmacy · M2XX+MG2, Markaz Rd
Open ⋅ Closes 12 AM · +92 51 2255515",Pharmacy,Open,33.6991308,73.0487539,https://www.google.com/maps/place/Akram+Pharmacy/data=!4m7!3m6!1s0x38dfbfc9cfff69cb:0x73a185c16b1c689e!8m2!3d33.6991308!4d73.0487539!16s%2Fg%2F1pp2wxvzl!19sChIJy2n_z8m_3zgRnmgca8GFoXM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
123,saifpharmacy_33.716254_73.084756,Saif Pharmacy,"Saif Pharmacy
4.6(11)
Pharmacy · Shop 13, Block, Melody Market, Mohammadia Plaza, 4 Municipal Rd
Open ⋅ Closes 12 AM · +92 51 2824550",Pharmacy,Open,33.7162539,73.0847562,https://www.google.com/maps/place/Saif+Pharmacy/data=!4m7!3m6!1s0x38dfbf87d3554575:0x9d4b969bd8e9c01a!8m2!3d33.7162539!4d73.0847562!16s%2Fg%2F12mkw809l!19sChIJdUVV04e_3zgRGsDp2JuWS50?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
124,binhayyanpharmacy_33.711728_73.038265,Bin-Hayyan Pharmacy,"Bin-Hayyan Pharmacy
4.1(10)
Pharmacy · Shop # 4,5 Ground Floor Pacific Centre
Open 24 hours · +92 51 2744703",Pharmacy,Open 24 hours,33.7117284,73.0382654,https://www.google.com/maps/place/Bin-Hayyan+Pharmacy/data=!4m7!3m6!1s0x38dfbfc3113d58b7:0x32f34621a2f075f0!8m2!3d33.7117284!4d73.0382654!16s%2Fg%2F11pv637z6g!19sChIJt1g9EcO_3zgR8HXwoiFG8zI?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
125,mahrmedicalstore_33.657041_73.096972,Mahr Medical Store,"Mahr Medical Store
5.0(3)
Pharmacy · skyways parking, Shop # 7, Zardad plaza, behind
Open ⋅ Closes 11:30 PM · +92 300 5304706",Pharmacy,Open,33.6570409,73.0969723,https://www.google.com/maps/place/Mahr+Medical+Store/data=!4m7!3m6!1s0x38dfeba31a3c9fb5:0xbb3eb39b4cbf1a8c!8m2!3d33.6570409!4d73.0969723!16s%2Fg%2F11h6yx9q_5!19sChIJtZ88GqPr3zgRjBq_TJuzPrs?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
126,universalclinicherba_33.688695_73.031620,Universal Clinic Herbal & Homeo Medical Store,"Universal Clinic Herbal & Homeo Medical Store
3.0(3)
Pharmacy · Mumtaz Plaza, Rohtas Rd, G-9 Markaz, G-9
Open now",Pharmacy,Open now,33.6886947,73.0316204,https://www.google.com/maps/place/Universal+Clinic+Herbal+%26+Homeo+Medical+Store/data=!4m7!3m6!1s0x38dfbe31b2cb341b:0xc5adfe9fd0e31fbb!8m2!3d33.6886947!4d73.0316204!16s%2Fg%2F12mkzk5xf!19sChIJGzTLsjG-3zgRux_j0J_-rcU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
127,riteaidpharmacy_33.645053_72.963569,Rite Aid Pharmacy,"Rite Aid Pharmacy
4.7(31)
Pharmacy ·  · JXW7+2CG, Street 162
Open ⋅ Closes 12:30 AM · +92 370 1323084",Pharmacy,Open,33.6450527,72.9635692,https://www.google.com/maps/place/Rite+Aid+Pharmacy/data=!4m7!3m6!1s0x38df9638ada8b95f:0x6741133fc7dce4e!8m2!3d33.6450527!4d72.9635692!16s%2Fg%2F11c1p6gcd4!19sChIJX7morTiW3zgRTs59_DMRdAY?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
128,alrazzaqpharmacyg131_33.645014_72.963596,AL-RAZZAQ PHARMACY G13/1 ISLAMABAD,"AL-RAZZAQ PHARMACY G13/1 ISLAMABAD
5.0(3)
Pharmacy · Rabica Centire
Open ⋅ Closes 3 AM · +92 330 5626653",Pharmacy,Open,33.6450136,72.9635961,https://www.google.com/maps/place/AL-RAZZAQ+PHARMACY+G13%2F1+ISLAMABAD/data=!4m7!3m6!1s0x38df973c4f11ab0b:0x2ce3623008fa3fa5!8m2!3d33.6450136!4d72.9635961!16s%2Fg%2F11l76rk_98!19sChIJC6sRTzyX3zgRpT_6CDBi4yw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
129,allatifpharmacy_33.530808_73.160573,Al Latif Pharmacy,"Al Latif Pharmacy
4.0(91)
Pharmacy · Plaza #29. Akhter Arcade, Jinnah Boulevard
Open ⋅ Closes 2 AM · +92 51 5418574",Pharmacy,Open,33.5308085,73.1605727,https://www.google.com/maps/place/Al+Latif+Pharmacy/data=!4m7!3m6!1s0x38dfedf47a226c2d:0x95be901a9c55c328!8m2!3d33.5308085!4d73.1605727!16s%2Fg%2F11j0h8t15f!19sChIJLWwievTt3zgRKMNVnBqQvpU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
